[INFO] [1784185023.329731520] [cmd_vel_guard]: Zones loaded: 2
[INFO] [1784185023.329931762] [cmd_vel_guard]: CBF margin: 0.1m (real-time control)
[INFO] [1784185023.330065941] [cmd_vel_guard]: SSM base margin: 0.05m (velocity-dependent)
[INFO] [1784185023.334186150] [cmd_vel_guard]: Spoof detection ON [cusum]: amcl=/amcl_pose, offset_thresh=0.95m, jump_thresh=0.45m, enforce_pose=amcl
[INFO] [1784185023.334688733] [cmd_vel_guard]: DEBUG subscriptions:
[INFO] [1784185023.334930932] [cmd_vel_guard]:   cmd_sub topic: /cmd_vel_nav
[INFO] [1784185023.335169485] [cmd_vel_guard]:   odom_sub topic: /odom
[INFO] [1784185023.335390596] [cmd_vel_guard]:   nav_state_sub topic: /geofence/nav_state
[INFO] [1784185023.336038599] [cmd_vel_guard]: ============================================================
[INFO] [1784185023.336289575] [cmd_vel_guard]: Cmd Vel Guard node initialized
[INFO] [1784185023.336524371] [cmd_vel_guard]: Safety method: geofence
[INFO] [1784185023.336811464] [cmd_vel_guard]: Input: /cmd_vel_nav -> Output: /cmd_vel
[INFO] [1784185023.336906159] [cmd_vel_guard]:   Mode: Forward Simulation
[INFO] [1784185023.337000194] [cmd_vel_guard]:   Horizon: 1.0s, Steps: 10
[INFO] [1784185023.337105199] [cmd_vel_guard]:   Margin: 0.562m
[INFO] [1784185023.337350094] [cmd_vel_guard]: ============================================================
[INFO] [1784185024.714137707] [cmd_vel_guard]: [HEARTBEAT #1] cmds=0, odom=no, nav_approved=False, pos=(0.00,0.00)
[WARN] [1784185127.726565165] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185127.796738055] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185127.826620616] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185127.886852907] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185127.926668474] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[INFO] [1784185127.963305648] [cmd_vel_guard]: [HEARTBEAT #22] cmds=2219, odom=yes, nav_approved=True, pos=(1.13,-0.68)
[WARN] [1784185127.996640010] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.026626404] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.086500361] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.126464986] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.196905616] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.226743234] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.286708050] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.326909795] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.396935594] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.426931778] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.486830199] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.526637101] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.596831012] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.626680002] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.686738922] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.726484840] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.796886037] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.826589005] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.886631124] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.926719790] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185128.966820047] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.026750198] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.086577991] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.126660375] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.166476836] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.226448075] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.286679077] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.326608067] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.366670074] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.426844912] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.486886421] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[INFO] [1784185129.526433380] [cmd_vel_guard]: Guard status: cmds=2251, nav_approved=True, odom=yes, pos=(1.13,-0.68), passed=344, blocked=1906
[WARN] [1784185129.526886694] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.566628565] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.626633817] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.686743674] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.726636106] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.766761551] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.826716219] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.886888973] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.926831027] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185129.966714873] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.026698195] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.086694052] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.136786227] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.166499717] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.226685667] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.287017398] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.336703478] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.366811661] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.426657399] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.486707216] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.526952004] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.566744942] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.626729718] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.696618025] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.736683019] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.766494651] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.826573261] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.896588595] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.936574171] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185130.966600382] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.026550645] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.096773266] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.136605178] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.166466983] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.226649018] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.297019775] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.336798357] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.366700679] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.426796543] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.466440275] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.536740290] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.566719224] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.626827622] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.666489397] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.736861316] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.766643103] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.826540097] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.866679080] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.936949330] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185131.966515125] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[INFO] [1784185132.026392073] [cmd_vel_guard]: Guard status: cmds=2301, nav_approved=True, odom=yes, pos=(1.13,-0.68), passed=344, blocked=1956
[WARN] [1784185132.026832473] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.066530446] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.136914750] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.166958165] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.226729798] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.266610361] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.336895822] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.366619401] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.426838206] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.466563180] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.398m
[WARN] [1784185132.468234148] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.518419770] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.536613834] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.388m
[WARN] [1784185132.566471643] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.388m
[WARN] [1784185132.568310534] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.618584570] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.626720193] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.666583074] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.668442132] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.718621081] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.736567434] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.766948657] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.768318645] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.818617348] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.836699553] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.866469439] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.869087278] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.918544756] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.936809250] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.966592672] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185132.968420652] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[INFO] [1784185132.970577564] [cmd_vel_guard]: [HEARTBEAT #23] cmds=2331, odom=yes, nav_approved=True, pos=(1.13,-0.68)
[WARN] [1784185133.019041083] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.036941080] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.066594721] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.068292990] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.118693503] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.136864624] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.166797815] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.168613061] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.218435970] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.236648358] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.266743901] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.269407475] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.318529881] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.336719116] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.366504491] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.368433590] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.419842759] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.436807727] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.466628458] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[INFO] [1784185133.468200322] [cmd_vel_guard]: Guard status: cmds=2351, nav_approved=True, odom=yes, pos=(1.13,-0.68), passed=344, blocked=2006
[WARN] [1784185133.468550874] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.518705801] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.536544063] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.566406672] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.568283563] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.618281468] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.636612446] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.666421606] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.668323855] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.718286984] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.736844334] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.766737410] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.768422484] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.818555871] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.836857044] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.866619116] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.868609348] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.918503399] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.936739902] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.966488109] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185133.968595379] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.018778187] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.036747343] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.066448613] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.070076272] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.118353216] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.136893114] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.166663803] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.168188269] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.218377621] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.236990885] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.266450646] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.268404240] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.318545873] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.336841687] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.366745604] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.368389412] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.418361419] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.436720961] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.466422261] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.468374924] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.518395632] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.536500300] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.566658781] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.568424796] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.618293181] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.636902427] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.666911280] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.668444261] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.718349555] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[INFO] [1784185134.736387389] [cmd_vel_guard]: Guard status: cmds=2401, nav_approved=True, odom=yes, pos=(1.13,-0.68), passed=344, blocked=2056
[WARN] [1784185134.736752618] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.766433220] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.768270698] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.818322093] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.836589744] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.866496366] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.868317163] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.918666793] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.936543507] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.966658056] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185134.968554043] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.018429001] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.036555881] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.066662315] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.068287559] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.118541663] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.136767747] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.168578462] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.176839980] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.218507561] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.236790442] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.266563997] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.268304795] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.318713276] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.336650554] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.368269041] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.376518487] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.418644130] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.436838806] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.466589319] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.468325148] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.518475238] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
[WARN] [1784185135.536854437] [cmd_vel_guard]: BLOCKED (geofence): violation at t=0.00s, min_dist=0.381m
